id, number_of_iterations, initial_pop, final_pop, initial_density, final_density, end_status, elapsed_time
26697, 3, 5, 0, 0.416667, 0.000000, empty, 0.000232
26698, 4, 6, 6, 0.400000, 0.500000, stable, 0.000476
26699, 9, 6, 12, 0.500000, 0.244898, period_2, 0.000412
26700, 182, 7, 55, 0.466667, 0.037749, period_2, 0.008691
26701, 4, 6, 3, 0.500000, 1.000000, period_2, 0.000258
26702, 2500, 7, 161, 0.466667, 0.000256, timeout, 0.612559
26703, 2500, 7, 28, 0.583333, 0.000335, timeout, 0.147832
26704, 6, 8, 0, 0.533333, 0.000000, empty, 0.000277
26705, 5, 5, 6, 0.416667, 0.500000, stable, 0.000728
26706, 12, 6, 12, 0.400000, 0.244898, period_2, 0.000505
26707, 4, 6, 6, 0.500000, 0.500000, stable, 0.000675
26708, 2500, 7, 9, 0.466667, 0.000236, timeout, 0.096828
26709, 2, 6, 0, 0.500000, 0.000000, empty, 0.000495
26710, 6, 7, 8, 0.466667, 0.500000, stable, 0.000304
26711, 2500, 7, 161, 0.583333, 0.000256, timeout, 0.608519
26712, 6, 8, 0, 0.533333, 0.000000, empty, 0.000315
26713, 2, 6, 0, 0.500000, 0.000000, empty, 0.000199
26714, 3, 7, 0, 0.466667, 0.000000, empty, 0.000225
26715, 13, 7, 12, 0.583333, 0.244898, period_2, 0.001199
26716, 2500, 8, 161, 0.533333, 0.000256, timeout, 0.607982
26717, 6, 7, 0, 0.583333, 0.000000, empty, 0.000757
26718, 7, 8, 0, 0.533333, 0.000000, empty, 0.000374
26719, 20, 8, 24, 0.666667, 0.142012, stable, 0.001851
26720, 6, 9, 6, 0.600000, 0.375000, period_2, 0.000317
26721, 3, 5, 6, 0.500000, 0.500000, stable, 0.000571
26722, 6, 6, 7, 0.400000, 0.437500, stable, 0.000316
26723, 8, 6, 0, 0.400000, 0.000000, empty, 0.000643
26724, 4, 7, 0, 0.466667, 0.000000, empty, 0.000242
26725, 11, 6, 12, 0.400000, 0.244898, period_2, 0.000449
26726, 2500, 7, 28, 0.466667, 0.000337, timeout, 0.150346
26727, 17, 7, 24, 0.466667, 0.142012, stable, 0.000628
26728, 11, 8, 3, 0.533333, 1.000000, period_2, 0.001215
26729, 14, 6, 3, 0.400000, 1.000000, period_2, 0.000606
26730, 54, 7, 12, 0.466667, 0.150000, stable, 0.004111
26731, 23, 7, 12, 0.466667, 0.244898, period_2, 0.001417
26732, 16, 8, 12, 0.533333, 0.244898, period_2, 0.000620
26733, 12, 7, 3, 0.466667, 1.000000, period_2, 0.002477
26734, 2500, 8, 9, 0.533333, 0.000236, timeout, 0.097458
26735, 11, 8, 4, 0.533333, 1.000000, stable, 0.000432
26736, 6, 9, 0, 0.600000, 0.000000, empty, 0.000285
26737, 106, 6, 15, 0.400000, 0.059524, period_2, 0.004471
26738, 5, 7, 4, 0.466667, 1.000000, stable, 0.000274
26739, 54, 7, 12, 0.466667, 0.150000, stable, 0.004138
26740, 5, 8, 0, 0.533333, 0.000000, empty, 0.000281
26741, 5, 7, 0, 0.466667, 0.000000, empty, 0.000325
26742, 5, 8, 7, 0.533333, 0.437500, stable, 0.000287
26743, 11, 8, 3, 0.533333, 1.000000, period_2, 0.002085
26744, 5, 9, 6, 0.600000, 0.500000, stable, 0.000290
26745, 5, 7, 0, 0.466667, 0.000000, empty, 0.000256
26746, 8, 8, 0, 0.533333, 0.000000, empty, 0.000884
26747, 176, 8, 55, 0.533333, 0.037749, period_2, 0.014342
26748, 3, 9, 0, 0.600000, 0.000000, empty, 0.000396
26749, 8, 8, 0, 0.533333, 0.000000, empty, 0.000884
26750, 35, 9, 3, 0.600000, 1.000000, period_2, 0.002646
26751, 8, 9, 6, 0.600000, 0.500000, stable, 0.000362
26752, 2500, 10, 166, 0.666667, 0.000263, timeout, 0.513880
26753, 2, 4, 4, 0.500000, 1.000000, stable, 0.000218
26754, 5, 5, 0, 0.333333, 0.000000, empty, 0.000254
26755, 5, 5, 0, 0.416667, 0.000000, empty, 0.000305
26756, 8, 6, 0, 0.400000, 0.000000, empty, 0.000432
26757, 4, 5, 6, 0.416667, 0.500000, stable, 0.000274
26758, 6, 6, 0, 0.400000, 0.000000, empty, 0.000274
26759, 3, 6, 0, 0.500000, 0.000000, empty, 0.000214
26760, 7, 7, 0, 0.466667, 0.000000, empty, 0.000952
26761, 4, 5, 4, 0.416667, 1.000000, stable, 0.000550
26762, 6, 6, 0, 0.400000, 0.000000, empty, 0.000856
26763, 4, 6, 0, 0.500000, 0.000000, empty, 0.000333
26764, 3, 7, 0, 0.466667, 0.000000, empty, 0.000666
26765, 2, 6, 6, 0.500000, 0.500000, stable, 0.000634
26766, 8, 7, 0, 0.466667, 0.000000, empty, 0.000347
26767, 14, 7, 0, 0.583333, 0.000000, empty, 0.000799
26768, 7, 8, 0, 0.533333, 0.000000, empty, 0.000332
26769, 4, 5, 4, 0.416667, 1.000000, stable, 0.000649
26770, 6, 6, 0, 0.400000, 0.000000, empty, 0.000526
26771, 6, 6, 0, 0.500000, 0.000000, empty, 0.000426
26772, 2500, 7, 161, 0.466667, 0.000252, timeout, 2.824658
26773, 20, 6, 24, 0.500000, 0.142012, stable, 0.001302
26774, 3, 7, 6, 0.466667, 0.500000, stable, 0.000261
26775, 8, 7, 0, 0.583333, 0.000000, empty, 0.000880
26776, 9, 8, 6, 0.533333, 0.500000, stable, 0.001052
26777, 4, 6, 4, 0.500000, 1.000000, stable, 0.001071
26778, 6, 7, 5, 0.466667, 0.555556, , 0.000284
26779, 4, 7, 0, 0.583333, 0.000000, empty, 0.000634
26780, 4, 8, 4, 0.533333, 1.000000, stable, 0.000264
26781, 9, 7, 0, 0.583333, 0.000000, empty, 0.000360
26782, 7, 8, 0, 0.533333, 0.000000, empty, 0.000325
26783, 5, 8, 0, 0.666667, 0.000000, empty, 0.000493
26784, 4, 9, 4, 0.600000, 0.444444, stable, 0.000381
26785, 3, 5, 6, 0.500000, 0.500000, stable, 0.000637
26786, 3, 6, 7, 0.400000, 0.437500, stable, 0.000237
26787, 3, 6, 7, 0.400000, 0.437500, stable, 0.000238
26788, 2500, 7, 9, 0.466667, 0.000236, timeout, 0.094747
26789, 2500, 6, 161, 0.400000, 0.000253, timeout, 2.809600
26790, 6, 7, 8, 0.466667, 0.500000, stable, 0.000692
26791, 8, 7, 0, 0.466667, 0.000000, empty, 0.000901
26792, 67, 8, 16, 0.533333, 0.069565, stable, 0.002439
26793, 5, 6, 0, 0.400000, 0.000000, empty, 0.000273
26794, 5, 7, 7, 0.466667, 0.437500, stable, 0.000275
26795, 5, 7, 7, 0.466667, 0.437500, stable, 0.000725
26796, 2500, 8, 172, 0.533333, 0.000533, timeout, 0.221047
26797, 176, 7, 55, 0.466667, 0.037749, period_2, 0.006994
26798, 5, 8, 7, 0.533333, 0.437500, stable, 0.000550
26799, 44, 8, 8, 0.533333, 0.800000, stable, 0.003566
26800, 44, 9, 8, 0.600000, 0.800000, stable, 0.003354
26801, 5, 6, 0, 0.400000, 0.000000, empty, 0.000599
26802, 5, 7, 7, 0.466667, 0.437500, stable, 0.000352
26803, 5, 7, 7, 0.466667, 0.437500, stable, 0.000325
26804, 2500, 8, 45, 0.533333, 0.000393, timeout, 0.125632
26805, 15, 7, 0, 0.466667, 0.000000, empty, 0.000565
26806, 5, 8, 7, 0.533333, 0.437500, stable, 0.000340
26807, 17, 8, 24, 0.533333, 0.142012, stable, 0.000728
26808, 17, 9, 24, 0.600000, 0.142012, stable, 0.000656
26809, 5, 7, 0, 0.466667, 0.000000, empty, 0.000316
26810, 15, 8, 0, 0.533333, 0.000000, empty, 0.000762
26811, 176, 8, 55, 0.533333, 0.037749, period_2, 0.006672
26812, 78, 9, 6, 0.600000, 0.500000, stable, 0.005022
26813, 5, 8, 6, 0.533333, 0.500000, stable, 0.000354
26814, 20, 9, 24, 0.600000, 0.142012, stable, 0.000792
26815, 67, 9, 16, 0.600000, 0.069565, stable, 0.003082
26816, 7, 10, 0, 0.666667, 0.000000, empty, 0.000449
26817, 5, 5, 0, 0.625000, 0.000000, empty, 0.000301
26818, 10, 6, 0, 0.400000, 0.000000, empty, 0.000959
26819, 16, 6, 0, 0.500000, 0.000000, empty, 0.001411
26820, 8, 7, 0, 0.466667, 0.000000, empty, 0.000348
26821, 8, 6, 5, 0.500000, 0.555556, , 0.001836
26822, 3, 7, 0, 0.466667, 0.000000, empty, 0.000402
26823, 3, 7, 0, 0.583333, 0.000000, empty, 0.000230
26824, 6, 8, 6, 0.533333, 0.500000, stable, 0.000793
26825, 4, 6, 0, 0.500000, 0.000000, empty, 0.000247
26826, 18, 7, 24, 0.466667, 0.142012, stable, 0.001691
26827, 9, 7, 0, 0.583333, 0.000000, empty, 0.000907
26828, 4, 8, 3, 0.533333, 1.000000, period_2, 0.000264
26829, 107, 7, 15, 0.583333, 0.059524, period_2, 0.008414
26830, 3, 8, 0, 0.533333, 0.000000, empty, 0.000540
26831, 175, 8, 55, 0.666667, 0.037749, period_2, 0.006310
26832, 8, 9, 0, 0.600000, 0.000000, empty, 0.000352
26833, 6, 6, 0, 0.500000, 0.000000, empty, 0.000331
26834, 46, 7, 8, 0.466667, 0.800000, stable, 0.003599
26835, 18, 7, 24, 0.583333, 0.142012, stable, 0.001538
26836, 5, 8, 3, 0.533333, 1.000000, period_2, 0.000290
26837, 107, 7, 15, 0.583333, 0.059524, period_2, 0.005921
26838, 3, 8, 0, 0.533333, 0.000000, empty, 0.000557
26839, 10, 8, 12, 0.666667, 0.244898, period_2, 0.000481
26840, 12, 9, 12, 0.600000, 0.244898, period_2, 0.000635
26841, 3, 7, 4, 0.583333, 0.444444, stable, 0.000269
26842, 2500, 8, 52, 0.533333, 0.000997, timeout, 0.114015
26843, 177, 8, 55, 0.666667, 0.037749, period_2, 0.014391
26844, 3, 9, 0, 0.600000, 0.000000, empty, 0.000522
26845, 21, 8, 6, 0.666667, 0.500000, stable, 0.000640
26846, 6, 9, 0, 0.600000, 0.000000, empty, 0.000342
26847, 2500, 9, 9, 0.750000, 0.000234, timeout, 0.099203
26848, 19, 10, 24, 0.666667, 0.142012, stable, 0.000651
26849, 5, 6, 3, 0.600000, 1.000000, period_2, 0.000329
26850, 2500, 7, 52, 0.466667, 0.000987, timeout, 0.119699
26851, 45, 7, 8, 0.466667, 0.800000, stable, 0.002825
26852, 3, 8, 0, 0.533333, 0.000000, empty, 0.000223
26853, 5, 7, 4, 0.466667, 1.000000, stable, 0.000266
26854, 21, 8, 24, 0.533333, 0.142012, stable, 0.000925
26855, 21, 8, 24, 0.533333, 0.142012, stable, 0.001866
26856, 14, 9, 12, 0.600000, 0.244898, period_2, 0.001334
26857, 177, 7, 55, 0.466667, 0.037749, period_2, 0.012490
26858, 55, 8, 12, 0.533333, 0.150000, stable, 0.001768
26859, 3, 8, 6, 0.533333, 0.500000, stable, 0.000587
26860, 3, 9, 0, 0.600000, 0.000000, empty, 0.000565
26861, 4, 8, 4, 0.533333, 1.000000, stable, 0.000640
26862, 2500, 9, 161, 0.600000, 0.000255, timeout, 2.762582
26863, 10, 9, 6, 0.600000, 0.500000, stable, 0.000465
26864, 68, 10, 16, 0.666667, 0.069565, stable, 0.005348
26865, 14, 7, 12, 0.466667, 0.244898, period_2, 0.000520
26866, 48, 8, 21, 0.533333, 0.145833, period_2, 0.003192
26867, 8, 8, 6, 0.533333, 0.500000, stable, 0.000369
26868, 3, 9, 0, 0.600000, 0.000000, empty, 0.000312
26869, 4, 8, 4, 0.533333, 1.000000, stable, 0.000650
26870, 2500, 9, 161, 0.600000, 0.000255, timeout, 2.768155
26871, 2500, 9, 161, 0.600000, 0.000255, timeout, 2.770999
26872, 109, 10, 15, 0.666667, 0.059524, period_2, 0.004023
26873, 46, 8, 6, 0.533333, 0.352941, period_2, 0.001368
26874, 2500, 9, 161, 0.600000, 0.000255, timeout, 2.766268
26875, 5, 9, 0, 0.600000, 0.000000, empty, 0.000759
26876, 4, 10, 3, 0.666667, 1.000000, period_2, 0.000297
26877, 7, 9, 7, 0.600000, 0.437500, stable, 0.000337
26878, 2500, 10, 41, 0.666667, 0.000780, timeout, 0.114332
26879, 68, 10, 16, 0.666667, 0.069565, stable, 0.003037
26880, 2500, 11, 9, 0.733333, 0.000276, timeout, 0.099401
26881, 3, 4, 6, 0.500000, 0.500000, stable, 0.000256
26882, 3, 5, 6, 0.333333, 0.500000, stable, 0.000600
26883, 5, 5, 0, 0.416667, 0.000000, empty, 0.000491
26884, 14, 6, 3, 0.400000, 1.000000, period_2, 0.000527
26885, 5, 5, 0, 0.416667, 0.000000, empty, 0.000682
26886, 5, 6, 0, 0.400000, 0.000000, empty, 0.000363
26887, 3, 6, 7, 0.500000, 0.437500, stable, 0.000652
26888, 6, 7, 6, 0.466667, 0.500000, stable, 0.000328
26889, 12, 5, 12, 0.416667, 0.244898, period_2, 0.000894
26890, 12, 6, 12, 0.400000, 0.244898, period_2, 0.000803
26891, 2500, 6, 161, 0.500000, 0.000255, timeout, 2.799137
26892, 183, 7, 55, 0.466667, 0.040741, period_2, 0.008298
26893, 4, 6, 0, 0.500000, 0.000000, empty, 0.000355
26894, 8, 7, 0, 0.466667, 0.000000, empty, 0.000997
26895, 20, 7, 6, 0.583333, 0.500000, stable, 0.000692
26896, 7, 8, 0, 0.533333, 0.000000, empty, 0.000379
26897, 5, 5, 0, 0.416667, 0.000000, empty, 0.000702
26898, 5, 6, 0, 0.400000, 0.000000, empty, 0.000286
26899, 12, 6, 12, 0.500000, 0.244898, period_2, 0.000454
26900, 6, 7, 3, 0.466667, 1.000000, period_2, 0.001763
26901, 14, 6, 12, 0.500000, 0.244898, period_2, 0.000668
26902, 7, 7, 8, 0.466667, 0.500000, stable, 0.000547
26903, 8, 7, 0, 0.583333, 0.000000, empty, 0.000422
26904, 15, 8, 0, 0.533333, 0.000000, empty, 0.000596
26905, 4, 6, 0, 0.500000, 0.000000, empty, 0.000305
26906, 4, 7, 0, 0.466667, 0.000000, empty, 0.000292
26907, 3, 7, 0, 0.583333, 0.000000, empty, 0.000273
26908, 16, 8, 12, 0.533333, 0.244898, period_2, 0.001633
26909, 178, 7, 55, 0.583333, 0.037749, period_2, 0.014022
26910, 2500, 8, 71, 0.533333, 0.000948, timeout, 0.121324
26911, 19, 8, 0, 0.666667, 0.000000, empty, 0.001104
26912, 4, 9, 0, 0.600000, 0.000000, empty, 0.000347
26913, 3, 5, 6, 0.500000, 0.500000, stable, 0.000302
26914, 107, 6, 15, 0.400000, 0.058824, period_2, 0.008296
26915, 14, 6, 3, 0.400000, 1.000000, period_2, 0.001616
26916, 9, 7, 0, 0.466667, 0.000000, empty, 0.000962
26917, 5, 6, 0, 0.400000, 0.000000, empty, 0.000280
26918, 4, 7, 4, 0.466667, 0.444444, stable, 0.000305
26919, 68, 7, 16, 0.466667, 0.069565, stable, 0.001990
26920, 2500, 8, 145, 0.533333, 0.000444, timeout, 0.180416
26921, 12, 6, 12, 0.400000, 0.244898, period_2, 0.000907
26922, 6, 7, 3, 0.466667, 1.000000, period_2, 0.000772
26923, 183, 7, 55, 0.466667, 0.040741, period_2, 0.011548
26924, 12, 8, 0, 0.533333, 0.000000, empty, 0.001262
26925, 8, 7, 0, 0.466667, 0.000000, empty, 0.000342
26926, 7, 8, 6, 0.533333, 0.750000, period_2, 0.000334
26927, 2500, 8, 45, 0.533333, 0.000395, timeout, 0.133660
26928, 83, 9, 15, 0.600000, 0.087719, stable, 0.002308
26929, 5, 6, 0, 0.400000, 0.000000, empty, 0.000379
26930, 8, 7, 4, 0.466667, 1.000000, stable, 0.000928
26931, 6, 7, 3, 0.466667, 1.000000, period_2, 0.000758
26932, 2500, 8, 28, 0.533333, 0.000329, timeout, 0.129518
26933, 7, 7, 8, 0.466667, 0.500000, stable, 0.000844
26934, 5, 8, 3, 0.533333, 1.000000, period_2, 0.000397
26935, 7, 8, 6, 0.533333, 0.750000, period_2, 0.000319
26936, 78, 9, 12, 0.600000, 0.148148, stable, 0.002081
26937, 4, 7, 0, 0.466667, 0.000000, empty, 0.000587
26938, 5, 8, 0, 0.533333, 0.000000, empty, 0.000658
26939, 16, 8, 12, 0.533333, 0.244898, period_2, 0.000707
26940, 10, 9, 3, 0.600000, 1.000000, period_2, 0.001282
26941, 2500, 8, 71, 0.533333, 0.000948, timeout, 0.118327
26942, 16, 9, 12, 0.600000, 0.244898, period_2, 0.000542
26943, 3, 9, 0, 0.600000, 0.000000, empty, 0.000548
26944, 8, 10, 0, 0.666667, 0.000000, empty, 0.000961
26945, 2, 5, 4, 0.625000, 1.000000, stable, 0.000218
26946, 4, 6, 6, 0.400000, 0.500000, stable, 0.000304
26947, 65, 6, 16, 0.500000, 0.069565, stable, 0.002382
26948, 20, 7, 4, 0.466667, 1.000000, stable, 0.000780
26949, 8, 6, 0, 0.500000, 0.000000, empty, 0.000363
26950, 31, 7, 3, 0.466667, 1.000000, period_2, 0.000986
26951, 31, 7, 3, 0.583333, 1.000000, period_2, 0.001189
26952, 8, 8, 0, 0.533333, 0.000000, empty, 0.000953
26953, 6, 6, 0, 0.500000, 0.000000, empty, 0.000733
26954, 2500, 7, 9, 0.466667, 0.000236, timeout, 0.099197
26955, 4, 7, 6, 0.583333, 0.500000, stable, 0.000273
26956, 19, 8, 24, 0.533333, 0.142012, stable, 0.000636
26957, 3, 7, 0, 0.583333, 0.000000, empty, 0.000536
26958, 11, 8, 0, 0.533333, 0.000000, empty, 0.001060
26959, 2500, 8, 161, 0.666667, 0.000255, timeout, 2.693955
26960, 2500, 9, 104, 0.600000, 0.000854, timeout, 0.158470
26961, 3, 6, 4, 0.500000, 1.000000, stable, 0.000251
26962, 4, 7, 6, 0.466667, 0.500000, stable, 0.000642
26963, 2500, 7, 9, 0.583333, 0.000236, timeout, 0.098485
26964, 27, 8, 8, 0.533333, 0.800000, stable, 0.002125
26965, 3, 7, 0, 0.583333, 0.000000, empty, 0.000230
26966, 11, 8, 0, 0.533333, 0.000000, empty, 0.000404
26967, 11, 8, 0, 0.666667, 0.000000, empty, 0.001031
26968, 6, 9, 8, 0.600000, 0.500000, stable, 0.000766
26969, 4, 7, 0, 0.583333, 0.000000, empty, 0.000348
26970, 5, 8, 0, 0.533333, 0.000000, empty, 0.000375
26971, 3, 8, 0, 0.666667, 0.000000, empty, 0.000206
26972, 6, 9, 0, 0.600000, 0.000000, empty, 0.000272
26973, 4, 8, 6, 0.666667, 0.500000, stable, 0.000665
26974, 20, 9, 24, 0.600000, 0.142012, stable, 0.000704
26975, 50, 9, 19, 0.750000, 0.113095, stable, 0.003677
26976, 12, 10, 0, 0.666667, 0.000000, empty, 0.001394
26977, 2, 6, 8, 0.600000, 0.800000, stable, 0.000644
26978, 38, 7, 6, 0.466667, 0.085714, period_2, 0.001118
26979, 9, 7, 0, 0.466667, 0.000000, empty, 0.000374
26980, 76, 8, 6, 0.533333, 0.500000, stable, 0.002108
26981, 7, 7, 6, 0.466667, 0.500000, stable, 0.000331
26982, 17, 8, 12, 0.533333, 0.244898, period_2, 0.001810
26983, 42, 8, 6, 0.533333, 0.133333, period_2, 0.001617
26984, 48, 9, 10, 0.600000, 0.416667, stable, 0.002679
26985, 12, 7, 3, 0.466667, 1.000000, period_2, 0.002078
26986, 38, 8, 6, 0.533333, 0.085714, period_2, 0.002953
26987, 38, 8, 6, 0.533333, 0.085714, period_2, 0.003077
26988, 6, 9, 0, 0.600000, 0.000000, empty, 0.000791
26989, 20, 8, 24, 0.533333, 0.142012, stable, 0.000815
26990, 7, 9, 5, 0.600000, 0.555556, , 0.000310
26991, 8, 9, 0, 0.600000, 0.000000, empty, 0.000323
26992, 21, 10, 24, 0.666667, 0.142012, stable, 0.001855
26993, 3, 7, 8, 0.466667, 0.800000, stable, 0.000249
26994, 38, 8, 6, 0.533333, 0.085714, period_2, 0.002263
26995, 38, 8, 6, 0.533333, 0.085714, period_2, 0.001094
26996, 2500, 9, 65, 0.600000, 0.001157, timeout, 0.125271
26997, 20, 8, 24, 0.533333, 0.142012, stable, 0.000820
26998, 7, 9, 5, 0.600000, 0.555556, , 0.000391
26999, 42, 9, 6, 0.600000, 0.085714, period_2, 0.001152
27000, 22, 10, 24, 0.666667, 0.142012, stable, 0.000707
27001, 76, 8, 6, 0.533333, 0.500000, stable, 0.002035
27002, 99, 9, 16, 0.600000, 0.069565, stable, 0.002713
27003, 177, 9, 55, 0.600000, 0.037749, period_2, 0.012443
27004, 2, 10, 0, 0.666667, 0.000000, empty, 0.000195
27005, 8, 9, 6, 0.600000, 0.500000, stable, 0.000354
27006, 47, 10, 4, 0.666667, 1.000000, stable, 0.001321
27007, 16, 10, 0, 0.666667, 0.000000, empty, 0.001361
27008, 10, 11, 4, 0.733333, 1.000000, stable, 0.000769
27009, 5, 5, 0, 0.625000, 0.000000, empty, 0.000266
27010, 4, 6, 5, 0.400000, 0.555556, stable, 0.000258
27011, 8, 6, 0, 0.500000, 0.000000, empty, 0.000396
27012, 107, 7, 15, 0.466667, 0.058824, period_2, 0.008712
27013, 4, 6, 5, 0.500000, 0.555556, stable, 0.000275
27014, 2500, 7, 9, 0.466667, 0.000234, timeout, 0.099956
27015, 2500, 7, 9, 0.583333, 0.000234, timeout, 0.100868
27016, 53, 8, 7, 0.533333, 0.437500, stable, 0.002167
27017, 3, 6, 0, 0.500000, 0.000000, empty, 0.000539
27018, 3, 7, 0, 0.466667, 0.000000, empty, 0.000533
27019, 4, 7, 3, 0.583333, 1.000000, period_2, 0.000655
27020, 4, 8, 3, 0.533333, 1.000000, period_2, 0.000629
27021, 3, 7, 0, 0.583333, 0.000000, empty, 0.000636
27022, 4, 8, 0, 0.533333, 0.000000, empty, 0.000707
27023, 6, 8, 7, 0.666667, 0.437500, stable, 0.000393
27024, 77, 9, 6, 0.600000, 0.500000, stable, 0.004282
27025, 4, 6, 0, 0.500000, 0.000000, empty, 0.000283
27026, 8, 7, 5, 0.466667, 0.555556, , 0.000615
27027, 3, 7, 0, 0.583333, 0.000000, empty, 0.000376
27028, 13, 8, 12, 0.533333, 0.244898, period_2, 0.001604
27029, 3, 7, 0, 0.583333, 0.000000, empty, 0.000358
27030, 3, 8, 0, 0.533333, 0.000000, empty, 0.000298
27031, 3, 8, 0, 0.666667, 0.000000, empty, 0.000255
27032, 16, 9, 12, 0.600000, 0.244898, period_2, 0.001491
27033, 4, 7, 0, 0.583333, 0.000000, empty, 0.000255
27034, 4, 8, 4, 0.533333, 1.000000, stable, 0.000702
27035, 3, 8, 0, 0.666667, 0.000000, empty, 0.000530
27036, 3, 9, 0, 0.600000, 0.000000, empty, 0.000241
27037, 6, 8, 5, 0.666667, 0.555556, , 0.000770
27038, 6, 9, 0, 0.600000, 0.000000, empty, 0.000758
27039, 6, 9, 0, 0.750000, 0.000000, empty, 0.000306
27040, 58, 10, 0, 0.666667, 0.000000, empty, 0.004254
27041, 5, 6, 4, 0.600000, 1.000000, stable, 0.000288
27042, 11, 7, 12, 0.466667, 0.244898, period_2, 0.001132
27043, 2500, 7, 172, 0.466667, 0.000533, timeout, 0.227566
27044, 15, 8, 14, 0.533333, 0.200000, stable, 0.000728
27045, 391, 7, 48, 0.466667, 0.045455, period_2, 0.018608
27046, 6, 8, 4, 0.533333, 1.000000, stable, 0.000294
27047, 2500, 8, 39, 0.533333, 0.000686, timeout, 0.122205
27048, 11, 9, 28, 0.600000, 0.280000, stable, 0.000826
27049, 5, 7, 3, 0.466667, 1.000000, period_2, 0.000699
27050, 7, 8, 0, 0.533333, 0.000000, empty, 0.000769
27051, 3, 8, 0, 0.533333, 0.000000, empty, 0.000565
27052, 4, 9, 4, 0.600000, 1.000000, stable, 0.000301
27053, 5, 8, 3, 0.533333, 1.000000, period_2, 0.000709
27054, 3, 9, 0, 0.600000, 0.000000, empty, 0.000236
27055, 7, 9, 4, 0.600000, 1.000000, stable, 0.000616
27056, 2500, 10, 33, 0.666667, 0.000827, timeout, 0.109143
27057, 5, 7, 0, 0.466667, 0.000000, empty, 0.000275
27058, 6, 8, 7, 0.533333, 0.437500, stable, 0.000791
27059, 7, 8, 0, 0.533333, 0.000000, empty, 0.000320
27060, 68, 9, 16, 0.600000, 0.069565, stable, 0.002484
27061, 3, 8, 0, 0.533333, 0.000000, empty, 0.000530
27062, 4, 9, 3, 0.600000, 1.000000, period_2, 0.000626
27063, 3, 9, 0, 0.600000, 0.000000, empty, 0.000544
27064, 5, 10, 0, 0.666667, 0.000000, empty, 0.000277
27065, 7, 8, 0, 0.533333, 0.000000, empty, 0.000324
27066, 9, 9, 0, 0.600000, 0.000000, empty, 0.000341
27067, 3, 9, 0, 0.600000, 0.000000, empty, 0.000252
27068, 4, 10, 4, 0.666667, 1.000000, stable, 0.000301
27069, 4, 9, 6, 0.600000, 0.500000, stable, 0.000298
27070, 6, 10, 6, 0.666667, 0.500000, stable, 0.001132
27071, 68, 10, 16, 0.666667, 0.069565, stable, 0.002682
27072, 8, 11, 7, 0.733333, 0.437500, stable, 0.000659
27073, 5, 6, 5, 0.750000, 0.555556, stable, 0.000293
27074, 10, 7, 4, 0.466667, 1.000000, stable, 0.001049
27075, 10, 7, 0, 0.583333, 0.000000, empty, 0.001054
27076, 15, 8, 3, 0.533333, 1.000000, period_2, 0.001091
27077, 2500, 7, 28, 0.583333, 0.000339, timeout, 0.143913
27078, 6, 8, 4, 0.533333, 1.000000, stable, 0.000440
27079, 4, 8, 4, 0.666667, 1.000000, stable, 0.000368
27080, 5, 9, 4, 0.600000, 1.000000, stable, 0.000296
27081, 4, 7, 0, 0.583333, 0.000000, empty, 0.000252
27082, 24, 8, 12, 0.533333, 0.244898, period_2, 0.000916
27083, 24, 8, 12, 0.666667, 0.244898, period_2, 0.001633
27084, 3, 9, 0, 0.600000, 0.000000, empty, 0.000580
27085, 10, 8, 12, 0.666667, 0.244898, period_2, 0.000413
27086, 4, 9, 3, 0.600000, 1.000000, period_2, 0.000674
27087, 7, 9, 4, 0.750000, 1.000000, stable, 0.000467
27088, 15, 10, 12, 0.666667, 0.244898, period_2, 0.000512
27089, 5, 7, 3, 0.583333, 1.000000, period_2, 0.000294
27090, 12, 8, 4, 0.533333, 1.000000, stable, 0.000444
27091, 24, 8, 12, 0.666667, 0.244898, period_2, 0.000757
27092, 3, 9, 0, 0.600000, 0.000000, empty, 0.000256
27093, 21, 8, 24, 0.666667, 0.142012, stable, 0.000741
27094, 4, 9, 3, 0.600000, 1.000000, period_2, 0.000315
27095, 4, 9, 3, 0.750000, 1.000000, period_2, 0.000284
27096, 2, 10, 0, 0.666667, 0.000000, empty, 0.000500
27097, 3, 8, 0, 0.666667, 0.000000, empty, 0.000293
27098, 177, 9, 55, 0.600000, 0.037749, period_2, 0.008451
27099, 177, 9, 55, 0.750000, 0.037749, period_2, 0.011123
27100, 3, 10, 0, 0.666667, 0.000000, empty, 0.000311
27101, 10, 9, 12, 0.750000, 0.244898, period_2, 0.000406
27102, 3, 10, 0, 0.666667, 0.000000, empty, 0.000208
27103, 68, 10, 16, 0.833333, 0.069565, stable, 0.004848
27104, 6, 11, 0, 0.733333, 0.000000, empty, 0.000335
27105, 7, 7, 6, 0.700000, 0.500000, stable, 0.000348
27106, 17, 8, 12, 0.533333, 0.244898, period_2, 0.000623
